artist_name,artist_url,date,difficulty,duration,id,marketing_type,part,preset_id,rating,recording,song_name,status,tab_access_type,tab_url,tonality_name,tp_version,tracks,tuning,type,type_name,verified,version,version_description,votes
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1477581714,intermediate,,1898442,,,0.0,4.56735,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Nina,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/nina_tabs_1898442,,0.0,,Standard,Tabs,Tab,0.0,1.0,,3
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404836065,,,1500167,,,0.0,4.6755,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Nina,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/nina_ukulele_1500167,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,5
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1363132801,novice,,1230103,,,0.0,4.82954,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1230103,,0.0,,Standard,Chords,Chords,0.0,1.0,,552
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1366848001,novice,,1240858,,,0.0,4.90612,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1240858,,0.0,,Standard,Chords,Chords,0.0,2.0,,14
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1371686401,novice,,1396753,,,0.0,4.71153,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1396753,,0.0,,Standard,Chords,Chords,0.0,3.0,,6
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1381795201,novice,,1425010,,,0.0,4.6816,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1425010,,0.0,,Standard,Chords,Chords,0.0,4.0,,24
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1425122497,novice,,1715738,,,0.0,4.80599,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1715738,,0.0,,Standard,Chords,Chords,0.0,5.0,,31
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1473326275,intermediate,,1873106,,,0.0,4.772,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_chords_1873106,,0.0,,C Tuning,Chords,Chords,0.0,6.0,This tab is from a colaboration that Ed Sheeran did with Passenger in this video [https://www.youtube.com/watch?v=p8X-Ywj8Sho].,4
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1376006401,intermediate,,1409733,,,0.0,4.51835,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_tabs_1409733,,0.0,,Standard,Tabs,Tab,0.0,1.0,,19
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1363132801,novice,,1389385,,,0.0,4.867,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Diggity Thrift Shop,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_diggity_thrift_shop_ukulele_1389385,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,9
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1528832601,novice,,2402855,,,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",No Name,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/no_name_chords_2402855,Am,0.0,,Standard,Chords,Chords,0.0,1.0,,0
Ed Sheeran,,1407400326,,4:10,1508072,TabPro,,,4.82267,,One,,,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Ed%20Sheeran&song=One,,,Acoustic Guitar (steel),,,,,,,6
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1399349207,novice,,1481334,,,0.0,4.46272,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1481334,,0.0,,Standard,Chords,Chords,0.0,1.0,,13
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1399421724,novice,,1481461,,,0.0,4.78974,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1481461,,0.0,,Standard,Chords,Chords,0.0,2.0,,133
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1399625297,novice,,1481290,,,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1481290,,0.0,,Standard,Chords,Chords,0.0,3.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1400491744,novice,,1485427,,,0.0,4.84372,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1485427,,0.0,,Standard,Chords,Chords,0.0,4.0,,52
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1425762901,novice,,1718140,,,0.0,4.67084,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1718140,,0.0,,Standard,Chords,Chords,0.0,5.0,"Easier version of the song, for beginners.",14
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1513078836,,,1481324,,,0.0,4.83208,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_chords_1481324,,0.0,,Drop D,Chords,Chords,0.0,6.0,,471
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1399968422,,,1483735,,,0.0,4.69098,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_tabs_1483735,,0.0,,Standard,Tabs,Tab,0.0,1.0,,41
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1401696671,,,1489391,,,0.0,4.20057,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_tabs_1489391,,0.0,,Standard,Tabs,Tab,0.0,2.0,,4
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404379236,intermediate,,1498782,,,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_tabs_1498782,,0.0,,Open D,Tabs,Tab,0.0,3.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1407400326,intermediate,,1508072,,,0.0,4.82267,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_guitar_pro_1508072,,1.0,,Drop D,Pro,Guitar Pro,0.0,1.0,,6
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404897819,,,1500164,,,0.0,4.67022,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_ukulele_1500164,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,17
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1486319229,novice,,1943563,,,0.0,0.0,"{'is_acoustic': 1, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One Dance,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_dance_chords_1943563,,0.0,,Standard,Chords,Chords,0.0,1.0,,0
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1310428801,novice,,1073222,,,0.0,3.75499,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One Night,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_night_chords_1073222,,0.0,,Standard,Chords,Chords,0.0,1.0,,28
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1351209601,novice,,1190972,,,0.0,4.234,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",One Night,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/one_night_chords_1190972,,0.0,,Standard,Chords,Chords,0.0,2.0,,3
